role,title,company,city,location,description,skills,skill_count,combined_text,education,job_mode,experience_min,experience_max,days_ago,posted_date,salary_raw,salary_min,salary_max,salary_estimate,source,extracted_skills,extracted_skill_count
System Administrator,System Admin,Info Properties,Other,India,Compliance Compliance management Management System Administrator System administration System Administration,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server Compliance Compliance management Management System Administrator System administration System Administration B.Tech On-site India",B.Tech,On-site,3,8,7,1 week ago,Not Disclosed,,,680000,Naukri,r,1
System Administrator,System Administrator - IT Services,Acl Digital,Hyderabad,"Hyderabad, India",WAN LAN VOIP Av System Antivirus Hardware Networking Operating Systems Hardware,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server WAN LAN VOIP Av System Antivirus Hardware Networking Operating Systems Hardware B.Tech On-site Hyderabad",B.Tech,On-site,2,4,3,3 days ago,2-3.5 Lacs PA,200000.0,350000.0,275000,Naukri,r,1
System Administrator,Infrastructure Specialist-System Administration,The Glove,Kolkata,"Hybrid - Kolkata, India",Linux Administration Virtualization Linux System Administration Linux Administration Linux System System administration Infrastructure,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server Linux Administration Virtualization Linux System Administration Linux Administration Linux System System administration Infrastructure B.Tech Hybrid Kolkata",B.Tech,Hybrid,9,12,5,5 days ago,10-20 Lacs PA,1000000.0,2000000.0,1500000,Naukri,"linux, r",2
System Administrator,Senior System Administrator,Flipspaces,Mumbai,"Mumbai(Malad), India",IT Asset Management IT Helpdesk Desktop Support Technical Helpdesk Helpdesk Desktop Asset management IT Asset,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server IT Asset Management IT Helpdesk Desktop Support Technical Helpdesk Helpdesk Desktop Asset management IT Asset B.Tech On-site Mumbai",B.Tech,On-site,4,8,7,1 week ago,Not Disclosed,,,740000,Naukri,r,1
System Administrator,System Administrator,Als Testing Services India,Bengaluru,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas), India",O365 Admin Server Management Server Administration Data Center Management Backup Management IT Infrastructure Management IT Infrastructure Active Directory,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server O365 Admin Server Management Server Administration Data Center Management Backup Management IT Infrastructure Management IT Infrastructure Active Directory B.Tech Hybrid Bengaluru",B.Tech,Hybrid,8,13,7,1 week ago,Not Disclosed,,,980000,Naukri,r,1
System Administrator,System Administrator,K12 Techno Services,Bengaluru,"Bengaluru(Yeshwanthpur Industrial Area), India",IT Infrastructure Management Windows OS Networking Hardware Troubleshooting IT Infrastructure IT Infrastructure Support IT management Infrastructure,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server IT Infrastructure Management Windows OS Networking Hardware Troubleshooting IT Infrastructure IT Infrastructure Support IT management Infrastructure B.Tech On-site Bengaluru",B.Tech,On-site,2,3,7,1 week ago,Not Disclosed,,,620000,Naukri,r,1
System Administrator,IT Security System Administrator I,Mouser Electronics,Pune,"Pune, India",System Administrator Java Architecture Network Security Vapt Identity And Access Management It Security Sdlc,"active directory, ansible, aws, azure, bash, docker, java, kubernetes, linux, network security, networking, powershell, terraform, vmware, windows server",15,"System Administrator active directory, ansible, aws, azure, bash, docker, java, kubernetes, linux, network security, networking, powershell, terraform, vmware, windows server System Administrator Java Architecture Network Security Vapt Identity And Access Management It Security Sdlc B.Tech On-site Pune",B.Tech,On-site,4,9,7,1 week ago,Not Disclosed,,,740000,Naukri,"java, r",2
System Administrator,Walk-in || RHEL L2 System Administrator | Banking Client | Navi Mumbai (Airoli),Infogrowth,Mumbai,"Navi Mumbai, India",Shell Scripting Red Hat Virtualization Linux Linux Server TCP LVM SSH Red Hat Enterprise,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server Shell Scripting Red Hat Virtualization Linux Linux Server TCP LVM SSH Red Hat Enterprise MBA On-site Mumbai",MBA,On-site,0,0,-1,17 May - 15 Aug,4-8 Lacs PA,400000.0,800000.0,600000,Naukri,"linux, r",2
System Administrator,Senior Systems Operations Engineer -PeopleSoft Administrator,Wells Fargo,Hyderabad,"Hyderabad, India",Operations Change Management Technical Documentation Java Automation Compliance Architecture Oracle Database,"active directory, ansible, aws, azure, bash, docker, java, kubernetes, linux, networking, powershell, terraform, vmware, windows server",14,"System Administrator active directory, ansible, aws, azure, bash, docker, java, kubernetes, linux, networking, powershell, terraform, vmware, windows server Operations Change Management Technical Documentation Java Automation Compliance Architecture Oracle Database B.Tech On-site Hyderabad",B.Tech,On-site,4,9,5,5 days ago,Not Disclosed,,,740000,Naukri,"java, r",2
System Administrator,Network & System Admin,Mantras2Success Consultants,Bengaluru,"Bengaluru, India",Computer science Administration Structured cabling Issue resolution Archiving Windows IT operations Information technology,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server Computer science Administration Structured cabling Issue resolution Archiving Windows IT operations Information technology B.Tech On-site Bengaluru",B.Tech,On-site,3,5,7,1 week ago,Not Disclosed,,,680000,Naukri,r,1
System Administrator,System Administrator Networking,Galaxeye Space,Bengaluru,"Bengaluru, India",Wireless WAN VPN LAN Active directory DNS Network security microsoft,"active directory, ansible, aws, azure, bash, dns, docker, kubernetes, linux, network security, networking, powershell, terraform, vmware, vpn, windows server",16,"System Administrator active directory, ansible, aws, azure, bash, dns, docker, kubernetes, linux, network security, networking, powershell, terraform, vmware, vpn, windows server Wireless WAN VPN LAN Active directory DNS Network security microsoft B.Tech On-site Bengaluru",B.Tech,On-site,2,4,7,1 week ago,Not Disclosed,,,620000,Naukri,r,1
System Administrator,System Administrator,Alghanim Industries,Hyderabad,"Hyderabad, India",ERP Data analysis SAP MCSD AutoCAD Analytical Debugging Application development,"active directory, ansible, aws, azure, bash, data analysis, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",14,"System Administrator active directory, ansible, aws, azure, bash, data analysis, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server ERP Data analysis SAP MCSD AutoCAD Analytical Debugging Application development B.Tech On-site Hyderabad",B.Tech,On-site,5,7,4,4 days ago,Not Disclosed,,,800000,Naukri,"data analysis, r",2
System Administrator,Senior Linux Systems Administrator,Cradlepoint Part Of Ericsson,Noida,"Noida, India",Automation Service level Managed services Linux Data management Access management Trend analysis Troubleshooting,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server Automation Service level Managed services Linux Data management Access management Trend analysis Troubleshooting B.Tech On-site Noida",B.Tech,On-site,4,7,3,3 days ago,Not Disclosed,,,740000,Naukri,"linux, r",2
System Administrator,RedHat Linux engineer/ Storage System administrator,Norwin Technologies,Chennai,"Hybrid - Chennai, India",Linux Administration HW breakfix Storage migration x86 HW management Redhat Linux SDS RHEL Linux SA,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server Linux Administration HW breakfix Storage migration x86 HW management Redhat Linux SDS RHEL Linux SA B.Tech Hybrid Chennai",B.Tech,Hybrid,7,12,7,1 week ago,Not Disclosed,,,920000,Naukri,"linux, r",2
System Administrator,System Administrator,Briskwin It (Bwit),Hyderabad,"Hyderabad, India",System Administration IT Infrastructure VMware Microsoft 365 Azure Windows Server endpoint management networking,"active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server",13,"System Administrator active directory, ansible, aws, azure, bash, docker, kubernetes, linux, networking, powershell, terraform, vmware, windows server System Administration IT Infrastructure VMware Microsoft 365 Azure Windows Server endpoint management networking B.Tech On-site Hyderabad",B.Tech,On-site,9,15,6,6 days ago,Not Disclosed,,,1040000,Naukri,"azure, r",2
